qid,cmid
Q48799525,SM256263
Q48799601,SM255534
Q48799654,SM258511
Q48800218,SM253204
Q48800474,SM257667
Q48800618,SM256274
Q48800680,SM258593
Q48801057,SM458038
Q48801295,SM256110
Q48801298,SM255535
Q48801961,SM458017
Q48802192,SM255327
Q48802378,SM459144
Q48802909,SM253200
Q48803623,SM458068
Q48803983,SM253436
Q48803991,SM459135
Q48804258,SM458626
Q48804520,SM496907
Q48804523,SM496982
Q48804525,SM255871
Q48805897,SM251634
Q48806156,SM255118
Q48806860,SM497090
Q48806882,SM496942
Q48806915,SM458670
Q48806947,SM497004
Q48806957,SM496935
Q48807082,SM258633
Q48807089,SM258632
Q48807894,SM258707
Q48807942,SM256295
Q48808624,SM252537
Q48808942,SM251128
Q48809250,SM496049
Q48811246,SM458501
Q48811258,SM255982
Q48811880,SM255081
Q48811930,SM254494
Q48812310,SM253595
Q48812799,SM258516
Q48812837,SM258634
Q48813860,SM256896
Q48814068,SM458510
Q48814939,SM258481
Q48815001,SM255980
Q48815026,SM253017
Q48815031,SM256017
Q48815217,SM258739
Q48815234,SM253239
Q48815239,SM258813
Q48815345,SM254213
Q48815841,SM256187
Q48815936,SM258610
Q48816328,SM494951
Q48816518,SM496958
Q48817546,SM458203
Q48817878,SM253450
Q48818098,SM458485
Q48854989,SM254543
Q48879326,SM487283
Q48911163,SM488210
Q48937499,SM496653
Q48941297,SM254579
Q48941677,SM252908
Q48952147,SM493629
Q48965581,SM492962
Q48987674,SM493332
Q48988809,SM250286
Q48989630,SM493630
Q48995765,SM492736
Q48997436,SM495435
Q49155247,SM480074
Q49206977,SM494081
Q50389527,SM250466
Q50704561,SM250718
Q51077975,SM496390
Q51135791,SM254784
Q51333351,SM257911
Q51637829,SM496190
Q51880324,SM257191
Q52824249,SM495952
Q53075644,SM454427
Q54166061,SM251597
Q54217381,SM481013
Q54254682,SM487497
Q54255067,SM495731
Q54287144,SM496226
Q54370513,SM495985
Q54370841,SM7958
Q54406816,SM250278
Q54504789,SM487330
Q54864674,SM480160
Q55075248,SM494792
Q55084113,SM8143
Q55096070,SM250004
Q55143876,SM250669
Q55199034,SM257947
Q55219185,SM253232
Q55315961,SM495502
Q55317652,SM250013
Q55335526,SM253144
Q55342471,SM7986
Q55379913,SM251633
Q55380041,SM258700
Q55391198,SM254163
Q55440516,SM487383
Q55584669,SM255212
Q55587155,SM255212
Q55590654,SM486430
Q55598995,SM8310
Q55599977,SM487827
Q55603210,SM250011
Q55604123,SM495043
Q55605238,SM252217
Q55607439,SM496880
Q55608296,SM495711
Q55608849,SM253003
Q55612215,SM253427
Q55612760,SM495146
Q55612978,SM253682
Q55613048,SM254022
Q55614727,SM458881
Q55615091,SM252821
Q55615708,SM458124
Q55616272,SM255307
Q55622200,SM458634
Q55622499,SM255664
Q55622548,SM250492
Q55624041,SM255937
Q55625120,SM256265
Q55625134,SM458760
Q55628297,SM256768
Q55629245,SM257742
Q55632477,SM257318
Q55634523,SM494799
Q55636522,SM258288
Q55637395,SM256354
Q55637422,SM458112
Q55638054,SM258722
Q55640196,SM254349
Q55643169,SM251971
Q55657560,SM494823
Q55658189,SM493659
Q55658245,SM495135
Q55663056,SM258501
Q55663059,SM258503
Q55663146,SM493752
Q55663618,SM258684
Q55663708,SM496366
Q55663712,SM496369
Q55664053,SM256772
Q55664307,SM250601
Q55664322,SM450757
Q55674907,SM254051
Q55675016,SM7856
Q55678442,SM454613
Q55678840,SM250850
Q55694455,SM250959
Q55697650,SM488015
Q55697670,SM488013
Q55697688,SM488014
Q55697758,SM495620
Q55697776,SM495621
Q55697918,SM250660
Q55707657,SM493458
Q55767951,SM250082
Q55768476,SM493824
Q55768579,SM250072
Q55768605,SM7961
Q55768722,SM250882
Q55840176,SM494408
Q55840323,SM7562
Q55840336,SM497007
Q56051638,SM255580
Q56064476,SM493855
Q56153876,SM496991
Q56194604,SM253878
Q56202338,SM251604
Q56218019,SM252477
Q56245435,SM252756
Q56271585,SM258131
Q56272222,SM494945
Q56277620,SM496913
Q56283207,SM488211
Q56290292,SM250314
Q56291544,SM496950
Q56292617,SM450332
Q56293116,SM255438
Q56293411,SM250455
Q56300464,SM256289
Q56301004,SM250411
Q56303124,SM495141
Q56305344,SM250651
Q56305345,SM253734
Q56307812,SM255930
Q56308793,SM493760
Q56312279,SM486408
Q56312664,SM250624
Q56316479,SM493007
Q56317818,SM480117
Q56325606,SM493116
Q56349834,SM8180
Q56368049,SM255280
Q56393120,SM8191
Q56393202,SM494891
Q56393243,SM454624
Q56399799,SM8420
Q56409093,SM258090
Q56450493,SM492523
Q56537978,SM252466
Q56540478,SM7004
Q56575424,SM495154
Q56597574,SM494874
Q56682878,SM253257
Q56701810,SM250064
Q56721138,SM496958
Q56725362,SM494300
Q56731115,SM495636
Q56732610,SM496440
Q56732820,SM497006
Q56733508,SM454502
Q56733628,SM492524
Q56736356,SM496556
Q56744414,SM480033
Q56761324,SM494733
Q56804226,SM495207
Q56811511,SM495050
Q56811573,SM494793
Q56811668,SM494693
Q56825833,SM256978
Q56868044,SM493761
Q56886322,SM493592
Q57026211,SM455314
Q57033638,SM496266
Q57047524,SM493543
Q57048756,SM493542
Q57061684,SM494516
Q57164112,SM494649
Q57244528,SM496051
Q57632643,SM495910
Q58035445,SM494346
Q58036882,SM250645
Q58037263,SM250081
Q58037365,SM252224
Q58037411,SM450492
Q58207084,SM250135
Q58207445,SM250137
Q58207473,SM250052
Q58207510,SM254727
Q58207565,SM450445
Q58238318,SM251086
Q58361967,SM253349
Q58363038,SM250324
Q58380263,SM253401
Q58380736,SM253415
Q58432000,SM251760
Q58432361,SM250270
Q58433752,SM493675
Q58436501,SM487321
Q58463504,SM496041
Q58538465,SM494698
Q58550751,SM494355
Q58894654,SM495223
Q58925904,SM254301
Q58926163,SM250185
Q58926434,SM250558
Q59000417,SM252439
Q59065642,SM251799
Q59184910,SM450646
Q59184971,SM250088
Q59185911,SM496852
Q59287226,SM255693
Q59307209,SM496513
Q59307523,SM256316
Q59464701,SM492926
Q59555089,SM496877
Q59569642,SM496677
Q59601370,SM454401
Q59651645,SM496518
Q59652901,SM256446
Q59655306,SM462011
Q59655586,SM450729
Q59655693,SM257000
Q59655776,SM257184
Q59655873,SM251137
Q59733616,SM257774
Q59734123,SM250749
Q59734692,SM450765
Q59734839,SM258312
Q59771378,SM450680
Q59771388,SM250576
Q60222350,SM493135
Q60232974,SM496925
Q60329459,SM496853
Q60329904,SM250518
Q60438865,SM250777
Q60462234,SM496985
Q60529848,SM256089
Q60573121,SM494861
Q60617561,SM251057
Q60627613,SM487321
Q60628900,SM254300
Q60630269,SM493423
Q60647465,SM496391
Q60647513,SM251094
Q60740498,SM494876
Q60741209,SM495157
Q60745985,SM492533
Q60748898,SM258626
Q60786270,SM480957
Q60787253,SM496854
Q60788621,SM257907
Q60790295,SM250370
Q60792243,SM492927
Q60837259,SM496937
Q60845792,SM487152
Q60849912,SM461951
Q60849943,SM494020
Q60849965,SM494274
Q60850118,SM487873
Q60850483,SM493454
Q60851864,SM496122
Q60999418,SM493428
Q61055296,SM253467
Q61058710,SM495147
Q61060198,SM254080
Q61064535,SM500210
Q61070291,SM257180
Q61081385,SM257183
Q61081495,SM496307
Q61081688,SM255667
Q61081718,SM496243
Q61082048,SM496674
Q61082734,SM255645
Q61116679,SM454375
Q61118142,SM493589
Q61123203,SM258219
Q61139143,SM494127
Q61139866,SM495405
Q61272261,SM250717
Q61283825,SM487288
Q61283830,SM496456
Q61294465,SM493535
Q61313472,SM251330
Q61322685,SM495583
Q61397807,SM494676
Q61404239,SM493938
Q61467425,SM254579
Q61648905,SM255705
Q61648927,SM493534
Q61650732,SM257251
Q61651093,SM253824
Q61703959,SM250574
Q61704105,SM256207
Q61708845,SM7884
Q61719332,SM250723
Q61725036,SM250398
Q61730267,SM250448
Q61743015,SM496985
Q61794670,SM250003
Q61806744,SM250816
Q61813198,SM250489
Q61813408,SM250496
Q61817714,SM494200
Q61818708,SM250551
Q61884003,SM7518
Q61884051,SM258807
Q61902754,SM461987
Q61902877,SM461958
Q61955062,SM257711
Q61964236,SM496480
Q61964624,SM481063
Q61964656,SM251081
Q61971683,SM496855
Q61982460,SM493093
Q61999823,SM258261
Q62026419,SM250215
Q62033326,SM462015
Q62098205,SM258636
Q62107406,SM258637
Q62139134,SM493433
Q62268127,SM495430
Q62321252,SM494678
Q62383060,SM250456
Q62383741,SM493876
Q62383756,SM250969
Q62414349,SM250929
Q62459068,SM496935
Q62466489,SM496915
Q62497886,SM496720
Q62567116,SM496899
Q62608205,SM496955
Q62635514,SM496926
Q62845765,SM496999
Q62996265,SM461940
Q62997639,SM254068
Q62997769,SM250556
Q63032112,SM496912
Q63075063,SM7616
Q63121468,SM493893
Q63196435,SM7422
Q63196580,SM496551
Q63196592,SM250425
Q63196612,SM250130
Q63196666,SM487083
Q63196684,SM496328
Q63203886,SM496368
Q63203908,SM250483
Q63204879,SM496857
Q63205804,SM454527
Q63205935,SM496524
Q63257894,SM259950
Q63475519,SM251938
Q63516902,SM251578
Q63586977,SM495045
Q63616621,SM493673
Q63689272,SM252103
Q63782341,SM252103
Q63789534,SM250242
Q63868392,SM495139
Q63884107,SM494234
Q63985103,SM496630
Q64027537,SM254557
Q64038573,SM257077
Q64080613,SM251973
Q64081506,SM487286
Q64081718,SM496859
Q64149610,SM250124
Q64216453,SM252761
Q64744516,SM253247
Q65040305,SM493825
Q65041034,SM496960
Q65049676,SM496894
Q65053384,SM495410
Q65056080,SM493952
Q65056685,SM253114
Q65058671,SM253232
Q65066143,SM256710
Q65066361,SM253114
Q65066830,SM254995
Q65067089,SM496937
Q65067093,SM494042
Q65070973,SM252455
Q65072336,SM493605
Q65083408,SM252492
Q65083487,SM7650
Q65084967,SM494651
Q65085819,SM496935
Q65089069,SM252495
Q65089405,SM451034
Q65089586,SM258642
Q65090450,SM496985
Q65119018,SM255823
Q65119318,SM256806
Q65133318,SM496941
Q65152759,SM494964
Q65152918,SM493690
Q65163752,SM251615
Q65205274,SM7602
Q65209392,SM493456
Q65210148,SM252326
Q65210736,SM480589
Q65211351,SM494715
Q65211353,SM480521
Q65211354,SM254590
Q65211356,SM8345
Q65211358,SM496535
Q65211359,SM496752
Q65211360,SM258560
Q65213480,SM8358
Q65213592,SM257274
Q65213595,SM493466
Q65216260,SM494956
Q65227035,SM253431
Q65231182,SM495181
Q65249531,SM493313
Q65255972,SM497013
Q65255988,SM496947
Q65256016,SM496922
Q65256031,SM496877
Q65256044,SM496940
Q65256059,SM497014
Q65256074,SM496956
Q65256087,SM496991
Q65256096,SM496999
Q65256105,SM3438
Q65256112,SM497021
Q65256117,SM496910
Q65256128,SM496927
Q65256137,SM497002
Q65256145,SM497047
Q65256155,SM496953
Q65256163,SM497032
Q65256173,SM497003
Q65256181,SM496897
Q65256192,SM496920
Q65256198,SM496900
Q65256209,SM496978
Q65256218,SM496905
Q65256226,SM493922
Q65256236,SM496882
Q65256244,SM253042
Q65256263,SM496987
Q65256271,SM497042
Q65256279,SM497005
Q65256288,SM253960
Q65256296,SM497040
Q65256307,SM496901
Q65256314,SM252321
Q65256323,SM496883
Q65256336,SM496955
Q65256344,SM496982
Q65256353,SM496879
Q65256360,SM497012
Q65256377,SM496895
Q65256385,SM497006
Q65256395,SM496968
Q65256404,SM497044
Q65263729,SM496950
Q65279405,SM495533
Q65326413,SM250799
Q65334602,SM252103
Q65395260,SM251136
Q65396966,SM494094
Q65405850,SM493407
Q65417551,SM254047
Q65922736,SM496946
Q66429143,SM7544
Q66439303,SM250819
Q66887629,SM495390
Q66902778,SM493460
Q67416503,SM460325
Q67781869,SM258521
Q67812695,SM495784
Q67931336,SM495903
Q67933420,SM494562
Q67933458,SM496713
Q68182427,SM496599
Q69762326,SM251677
Q70519032,SM255790
Q70555258,SM250716
Q70586664,SM493430
Q70588115,SM250049
Q71986641,SM257529
Q73803669,SM487386
Q75020503,SM462054
Q75328877,SM495408
Q75422958,SM252093
Q75960377,SM495003
Q76504884,SM8349
Q77658169,SM494403
Q77694920,SM492659
Q79054058,SM459291
Q79415025,SM496296
Q79616984,SM256650
Q80345421,SM494381
Q80869633,SM254633
Q81257619,SM256444
Q81462953,SM494290
Q81463214,SM494291
Q81463252,SM494292
Q81463285,SM494293
Q81463313,SM494294
Q81463335,SM494295
Q81760425,SM255393
Q81896804,SM7759
Q83371492,SM492999
Q83802164,SM495008
Q84316343,SM493098
Q84405810,SM496764
Q84405903,SM496206
Q84405956,SM496632
Q84423523,SM493349
Q84569704,SM494963
Q85120630,SM254307
Q85739971,SM496949
Q85740154,SM251477
Q85745663,SM250604
Q85745731,SM252126
Q85746859,SM252266
Q85746897,SM252309
Q85747312,SM252358
Q85748064,SM251934
Q85758238,SM496864
Q85760952,SM494278
Q85773793,SM496332
Q85774890,SM254915
Q85775000,SM496362
Q85775904,SM255201
Q85783102,SM255363
Q85783655,SM487583
Q85785966,SM255825
Q85786801,SM255929
Q85786923,SM454496
Q85790423,SM256444
Q85792303,SM492807
Q85798267,SM494701
Q85811000,SM496726
Q85815171,SM496765
Q85816542,SM254058
Q85817010,SM258793
Q85846331,SM500278
Q85850889,SM257011
Q85851995,SM250971
Q85870314,SM253299
Q85871423,SM497006
Q85871770,SM251964
Q85877710,SM495899
Q85878128,SM496913
Q85883324,SM492973
Q86010679,SM480141
Q86661108,SM493763
Q86668107,SM493609
Q86685398,SM251496
Q86731100,SM252045
Q86733085,SM496000
Q86754947,SM493942
Q88091398,SM253945
Q89311014,SM253123
Q90278022,SM494674
Q91326977,SM493002
Q92279875,SM258273
Q92778972,SM253015
Q94533002,SM250457
Q95970919,SM7329
Q96000132,SM496948
Q96036383,SM494051
Q96183553,SM258220
Q96359315,SM8202
Q96372294,SM492779
Q96373125,SM495918
Q96373551,SM495352
Q96374563,SM492856
Q96374939,SM494549
Q96376878,SM7662
Q96376918,SM495239
Q96379701,SM7368
Q96380203,SM495353
Q96380381,SM253847
Q96386776,SM496392
Q96386825,SM496394
Q96391622,SM494547
Q96392105,SM257162
Q96393082,SM7663
Q96397349,SM494401
Q96398376,SM494548
Q96401430,SM495356
Q96403277,SM257216
Q96404825,SM492587
Q96405462,SM495358
Q96406101,SM493621
Q96414449,SM496763
Q96417743,SM492588
Q96418071,SM252695
Q96418757,SM252687
Q96459953,SM497006
Q96613438,SM492589
Q96613445,SM492590
Q96631523,SM252421
Q96658115,SM254573
Q96756181,SM252502
Q97123748,SM495152
Q97162566,SM495357
Q97170150,SM252366
Q97186912,SM493801
Q97187587,SM496942
Q97189833,SM253871
Q97191872,SM492591
Q97200758,SM493616
Q97223161,SM494462
Q97232562,SM496006
Q97265790,SM257946
Q97268882,SM495215
Q97274474,SM251964
Q97276859,SM494479
Q97321123,SM253344
Q97350590,SM493404
Q97352030,SM493611
Q97355609,SM252305
Q97356809,SM455319
Q97357047,SM250335
Q97359603,SM251081
Q97359995,SM493433
Q97441577,SM251982
Q97466503,SM256650
Q97585453,SM253179
Q97627802,SM252076
Q97661314,SM496915
Q97671229,SM495298
Q97890404,SM8295
Q97941040,SM257953
Q97959579,SM255172
Q98034065,SM251007
Q98070711,SM495339
Q98078576,SM495492
Q98083465,SM253332
Q98113729,SM496386
Q98139677,SM251090
Q98526166,SM486127
Q98588470,SM492843
Q98637428,SM493118
Q98731458,SM255605
Q98926180,SM251176
Q99519759,SM492880
Q99522551,SM493107
Q99542602,SM496147
Q99543255,SM250721
Q99635366,SM251316
Q99667861,SM258473
Q99930392,SM461955
Q100154030,SM451023
Q100155316,SM493464
Q100251705,SM252321
Q100259700,SM495012
Q100396408,SM493139
Q100510858,SM486588
Q100708389,SM496894
Q100744392,SM256246
Q100964752,SM252471
Q100964880,SM494041
Q100998781,SM487144
Q101096113,SM495827
Q101114028,SM493917
Q101161670,SM495870
Q101242814,SM455328
Q101332847,SM494786
Q101837620,SM250756
Q102073173,SM252422
Q102336511,SM250493
Q102611190,SM486956
Q103421721,SM494879
Q103839813,SM493638
Q104228507,SM254163
Q104251192,SM495346
Q104381640,SM255728
Q104383389,SM255281
Q104415946,SM480892
Q104416444,SM258104
Q104431241,SM256878
Q104439864,SM257359
Q104440625,SM257353
Q104463762,SM494791
Q104481510,SM494517
Q104540998,SM255728
Q104586516,SM256127
Q104717439,SM495349
Q104720720,SM7658
Q104813213,SM494776
Q104840688,SM495380
Q104841040,SM254120
Q104841294,SM493437
Q104841629,SM496894
Q104841938,SM494659
Q104844331,SM252351
Q104846275,SM496343
Q104846336,SM252504
Q104846911,SM253309
Q104846912,SM254051
Q104846958,SM495354
Q104849530,SM254350
Q104853342,SM255728
Q104854876,SM493452
Q104856194,SM255728
Q104856363,SM250395
Q104857024,SM253957
Q104857215,SM256618
Q104860658,SM494119
Q104861314,SM496894
Q104861488,SM496894
Q104876831,SM495448
Q104876836,SM493171
Q104890100,SM257180
Q104901487,SM495084
Q104901589,SM250802
Q104901991,SM251182
Q104906220,SM496320
Q104968385,SM255728
Q105046821,SM251218
Q105078521,SM255472
Q105079130,SM254163
Q105081446,SM496105
Q105393761,SM495604
Q105395705,SM8624
Q105576058,SM494145
Q105676213,SM494157
Q105742729,SM258330
Q105753422,SM480036
Q105759570,SM495204
Q105834382,SM257534
Q105836574,SM454415
Q105858899,SM454415
Q105883408,SM496011
Q105968559,SM251185
Q106040773,SM481124
Q106040809,SM250947
Q106076409,SM495943
Q106114602,SM486970
Q106114887,SM496823
Q106133380,SM496283
Q106224936,SM7039
Q106236990,SM495670
Q106237907,SM495184
Q106253712,SM494944
Q106282775,SM493944
Q106327733,SM256650
Q106390987,SM487733
Q106400643,SM252833
Q106462170,SM494955
Q106490486,SM251372
Q106490487,SM252797
Q106490490,SM250230
Q106490492,SM253989
Q106490494,SM250018
Q106490502,SM250046
Q106490515,SM251970
Q106490516,SM251988
Q106490517,SM496076
Q106490518,SM496078
Q106490519,SM252057
Q106490521,SM250051
Q106490522,SM257502
Q106490528,SM496094
Q106490529,SM493429
Q106490533,SM493668
Q106490534,SM250106
Q106490537,SM493669
Q106490538,SM493734
Q106490539,SM250600
Q106490545,SM250116
Q106490548,SM250243
Q106490552,SM496155
Q106490561,SM250183
Q106490565,SM496182
Q106490566,SM496185
Q106490570,SM253262
Q106490571,SM496197
Q106490572,SM8504
Q106490637,SM250313
Q106490641,SM450530
Q106490648,SM257000
Q106490649,SM250879
Q106490650,SM496225
Q106490659,SM250253
Q106490663,SM253615
Q106490666,SM493434
Q106490667,SM493434
Q106490668,SM493674
Q106490750,SM496254
Q106490752,SM250247
Q106490755,SM250883
Q106490762,SM450752
Q106490766,SM496698
Q106490777,SM258531
Q106490784,SM250805
Q106490792,SM250740
Q106490798,SM496813
Q106490799,SM496820
Q106490960,SM450481
Q106490961,SM495979
Q106490962,SM495986
Q106490963,SM495343
Q106490964,SM251587
Q106490965,SM251632
Q106490966,SM251616
Q106490967,SM496018
Q106490968,SM251521
Q106490969,SM493683
Q106490970,SM250849
Q106490971,SM251820
Q106490972,SM250052
Q106490973,SM496054
Q106490974,SM496057
Q106490975,SM250053
Q106490976,SM251015
Q106490977,SM253957
Q106490978,SM496064
Q106490979,SM251951
Q106490980,SM251975
Q106490981,SM496086
Q106490982,SM250081
Q106490983,SM250084
Q106490984,SM250087
Q106490985,SM454544
Q106490986,SM252179
Q106490987,SM252224
Q106490988,SM252343
Q106490989,SM252343
Q106490990,SM496117
Q106490991,SM257184
Q106490992,SM257434
Q106490993,SM450496
Q106490994,SM464100
Q106490995,SM496126
Q106490996,SM250134
Q106490997,SM250135
Q106490998,SM496131
Q106490999,SM496137
Q106491000,SM496139
Q106491001,SM257184
Q106491002,SM496157
Q106491003,SM496158
Q106491004,SM252825
Q106491005,SM496161
Q106491006,SM496164
Q106491007,SM250867
Q106491008,SM252994
Q106491009,SM250662
Q106491010,SM250166
Q106491011,SM450509
Q106491012,SM496187
Q106491013,SM450514
Q106491014,SM253289
Q106491015,SM253296
Q106491016,SM250227
Q106491017,SM253989
Q106491018,SM253307
Q106491019,SM492515
Q106491020,SM450536
Q106491021,SM450316
Q106491022,SM253981
Q106491023,SM253401
Q106491024,SM253437
Q106491025,SM487325
Q106491026,SM256290
Q106491027,SM464098
Q106491028,SM496232
Q106491030,SM493740
Q106491031,SM496235
Q106491032,SM250587
Q106491033,SM496244
Q106491034,SM496246
Q106491035,SM253720
Q106491036,SM253756
Q106491037,SM253761
Q106491038,SM496255
Q106491039,SM496256
Q106491040,SM496257
Q106491041,SM496269
Q106491042,SM253928
Q106491043,SM8504
Q106491044,SM450570
Q106491045,SM493815
Q106491046,SM250231
Q106491049,SM486149
Q106491050,SM250576
Q106491052,SM256849
Q106491053,SM496580
Q106491054,SM493447
Q106491055,SM496584
Q106491056,SM250879
Q106491057,SM450725
Q106491058,SM250836
Q106491059,SM256623
Q106491060,SM253455
Q106491061,SM255120
Q106491062,SM464099
Q106491063,SM250645
Q106491064,SM257164
Q106491065,SM496605
Q106491066,SM496611
Q106491067,SM450739
Q106491068,SM450740
Q106491069,SM496620
Q106491070,SM450745
Q106491072,SM257434
Q106491073,SM450749
Q106491074,SM257497
Q106491075,SM257497
Q106491076,SM450748
Q106491077,SM496643
Q106491078,SM257570
Q106491079,SM251015
Q106491080,SM450749
Q106491081,SM496655
Q106491082,SM256028
Q106491084,SM250754
Q106491085,SM250757
Q106491086,SM258190
Q106491087,SM496731
Q106491088,SM254739
Q106491089,SM251085
Q106491090,SM493469
Q106491092,SM496740
Q106491093,SM493469
Q106491094,SM496743
Q106491095,SM496749
Q106491096,SM250796
Q106491097,SM493753
Q106491101,SM250805
Q106491102,SM496773
Q106491103,SM250329
Q106491104,SM258666
Q106491105,SM495344
Q106491107,SM496797
Q106491108,SM496803
Q106491109,SM450779
Q106491110,SM250831
Q106491112,SM496811
Q106491113,SM250324
Q106491114,SM493832
Q106491115,SM254107
Q106491116,SM20753
Q106491117,SM250328
Q106491118,SM496295
Q106491119,SM250330
Q106491120,SM256113
Q106491121,SM450617
Q106491122,SM496297
Q106491123,SM495201
Q106491124,SM250217
Q106491125,SM254242
Q106491126,SM480516
Q106491127,SM496312
Q106491128,SM250060
Q106491129,SM250893
Q106491131,SM250165
Q106491132,SM255247
Q106491133,SM250342
Q106491134,SM254406
Q106491135,SM250470
Q106491136,SM250351
Q106491137,SM254473
Q106491138,SM487336
Q106491139,SM493849
Q106491140,SM450649
Q106491141,SM496337
Q106491142,SM496824
Q106491143,SM496345
Q106491147,SM496348
Q106491148,SM496364
Q106491149,SM450651
Q106491151,SM496367
Q106491152,SM493290
Q106491153,SM250395
Q106491154,SM495730
Q106491155,SM496379
Q106491157,SM462011
Q106491158,SM255126
Q106491159,SM496383
Q106491160,SM6011
Q106491161,SM250088
Q106491162,SM496384
Q106491163,SM250406
Q106491164,SM255200
Q106491165,SM250410
Q106491166,SM450661
Q106491167,SM496395
Q106491168,SM496396
Q106491169,SM255221
Q106491170,SM496401
Q106491171,SM450670
Q106491172,SM250460
Q106491173,SM495587
Q106491174,SM250470
Q106491175,SM250477
Q106491176,SM496457
Q106491177,SM450934
Q106491178,SM250504
Q106491179,SM255796
Q106491180,SM250924
Q106491181,SM255824
Q106491182,SM250527
Q106491183,SM255895
Q106491184,SM6015
Q106491185,SM496489
Q106491186,SM255921
Q106491187,SM255976
Q106491188,SM256006
Q106491189,SM256028
Q106491190,SM250553
Q106491191,SM250553
Q106491192,SM250558
Q106491194,SM256290
Q106491195,SM256317
Q106491196,SM256334
Q106491197,SM496519
Q106491198,SM256113
Q106491199,SM256394
Q106491200,SM450699
Q106491202,SM496529
Q106491203,SM250386
Q106491204,SM250959
Q106491206,SM487577
Q106491207,SM487568
Q106491210,SM496543
Q106491212,SM256587
Q106491213,SM450324
